,currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,instanceName,productId,skuId,availabilityId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,effectiveEndDate
3682,USD,0.0,2.957,2.957,southcentralus,US South Central,2022-09-01T00:00:00Z,ef605e89-3bab-5c59-b65c-c6ffda72b172,D64ps v5,DZH318Z092SD,DZH318Z092SD/00HM,,Virtual Machines Dpsv5 Series,Standard_D64ps_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ps_v5,
3684,USD,0.0,0.553,0.553,southcentralus,US South Central,2022-09-01T00:00:00Z,ef771d8e-3360-5fdf-856f-f5b99a9c2c47,E8pds v5,DZH318Z092SH,DZH318Z092SH/00GN,,Virtual Machines Epdsv5 Series,Standard_E8pds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8pds_v5,
3686,USD,0.0,1.911,1.911,southcentralus,US South Central,2020-06-01T00:00:00Z,ef90873f-5465-50d4-ad33-3ce7493ee9a2,D16d v4,DZH318Z0D1L6,DZH318Z0D1L6/004W,,Virtual Machines Ddv4 Series Windows,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16d_v4,
3693,USD,0.0,3.773,3.773,southcentralus,US South Central,2021-11-01T00:00:00Z,f00a5abd-4a78-57a6-ab42-a8bc68493538,E48ads v5,DZH318Z093X0,DZH318Z093X0/00CC,,Virtual Machines Eadsv5 Series,E48ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48ads_v5,
3695,USD,0.0,0.592,0.592,southcentralus,US South Central,2016-01-11T00:00:00Z,f03ee233-e99b-4f12-be9a-b35636be9b41,A4,DZH318Z0BQNM,DZH318Z0BQNM/001D,,Virtual Machines A Series Basic Windows,A4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Basic_A4,
3699,USD,0.0,0.02,0.02,southcentralus,US South Central,2016-01-11T00:00:00Z,f0876270-a519-4c34-b8d6-12cf8cb86fea,A0,DZH318Z0BPRT,DZH318Z0BPRT/002W,,Virtual Machines A Series,A0,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A0,
3708,USD,0.0,0.00624,0.00624,southcentralus,US South Central,2019-04-01T00:00:00Z,f1231dc7-7593-4b3b-b4d3-f573012b7d44,B1ls,DZH318Z0BQ35,DZH318Z0BQ35/0187,,Virtual Machines BS Series,B1ls,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B1ls,
3709,USD,0.0,0.922,0.922,southcentralus,US South Central,2022-01-01T00:00:00Z,f13e255f-0468-5dbb-baaa-2d8cfd7e1e25,DC8 v2,DZH318Z0CF0K,DZH318Z0CF0K/001P,,Virtual Machines DCSv2 Series,DC8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC8_v2,
3712,USD,0.0,1.662,1.662,southcentralus,US South Central,2019-08-01T00:00:00Z,f17ee6ef-7007-4ab9-a9b2-be541315d349,D15i v2/DS15i v2,DZH318Z0BQ34,DZH318Z0BQ34/022T,,Virtual Machines Dv2 Series,D15i v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D15i_v2,
3713,USD,0.0,1.662,1.662,southcentralus,US South Central,2019-08-01T00:00:00Z,f17ee6ef-7007-4ab9-a9b2-be541315d349,DS15i v2,DZH318Z0BQ4C,DZH318Z0BQ4C/03J2,,Virtual Machines DSv2 Series,DS15i v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS15i_v2,
3718,USD,0.0,47.309,47.309,southcentralus,US South Central,2021-01-01T00:00:00Z,f208b4c0-b20a-5abe-94e3-8b60e9759423,M192idms_v2,DZH318Z08LV0,DZH318Z08LV0/0026,,Virtual Machines MdSv2 Series Windows,M192idms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M192idms_v2,
3723,USD,0.0,2.906,2.906,southcentralus,US South Central,2022-06-01T00:00:00Z,f23a04fc-b49a-5a6d-b87d-161439ba215e,DC16ds_v3,DZH318Z08NRD,DZH318Z08NRD/006S,,DCdsv3 Series Windows,standard_DC16ds_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC16ds_v3,
3724,USD,0.0,11.962,11.962,southcentralus,US South Central,2021-11-01T00:00:00Z,f2519960-0bd5-5a8f-806a-baba92f9e514,E96-24ads v5,DZH318Z093WX,DZH318Z093WX/007Z,,Virtual Machines Eadsv5 Series Windows,E96-24ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96-24ads_v5,
3725,USD,0.0,0.248,0.248,southcentralus,US South Central,2016-11-01T00:00:00Z,f262096a-bbd5-4a02-8c80-a802580a6955,A4m v2,DZH318Z0BPRJ,DZH318Z0BPRJ/0068,,Virtual Machines Av2 Series,A4m v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A4m_v2,
3726,USD,0.0,1.946,1.946,southcentralus,US South Central,2021-11-01T00:00:00Z,f26367cd-b10b-56c6-8a6b-8aeb9a4c1699,E16-8s v5,DZH318Z096T1,DZH318Z096T1/044F,,Virtual Machines Esv5 Series Windows,E16-8s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E16-8s_v5,
3727,USD,0.0,1.946,1.946,southcentralus,US South Central,2021-11-01T00:00:00Z,f26367cd-b10b-56c6-8a6b-8aeb9a4c1699,E16-4s v5,DZH318Z096T1,DZH318Z096T1/0450,,Virtual Machines Esv5 Series Windows,E16-4s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E16-4s_v5,
3728,USD,0.0,1.946,1.946,southcentralus,US South Central,2021-11-01T00:00:00Z,f26367cd-b10b-56c6-8a6b-8aeb9a4c1699,E16s v5,DZH318Z096T1,DZH318Z096T1/044L,,Virtual Machines Esv5 Series Windows,E16s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16s_v5,
3740,USD,0.0,17.603,17.603,southcentralus,US South Central,2020-06-01T00:00:00Z,f35e9ffa-031f-5b0d-8d87-508a8334651b,Ms Type1,DZH318Z0D21F,DZH318Z0D21F/0002,,MS Series Dedicated Host,Ms Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Ms_Type1,
3742,USD,0.0,3.45,3.45,southcentralus,US South Central,2021-11-01T00:00:00Z,f38cdcef-8991-5b51-9b08-e94016115be6,D32ads v5,DZH318Z08W2P,DZH318Z08W2P/0065,,Virtual Machines Dadsv5 Series Windows,Standard_D32ads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ads_v5,
3747,USD,0.0,0.629,0.629,southcentralus,US South Central,2021-11-01T00:00:00Z,f3c94939-15af-58c7-bd9c-a2fddcbeeeec,E8-4ads v5,DZH318Z093X0,DZH318Z093X0/00B5,,Virtual Machines Eadsv5 Series,E8-4ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-4ads_v5,
3749,USD,0.0,5.734,5.734,southcentralus,US South Central,2020-06-01T00:00:00Z,f3d6da40-1a1d-5200-a91c-eb219a915442,D48ds v4,DZH318Z0CSHH,DZH318Z0CSHH/009J,,Virtual Machines Ddsv4 Series Windows,D48ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48ds_v4,
3750,USD,0.0,0.486,0.486,southcentralus,US South Central,2020-11-01T00:00:00Z,f406d1ff-4f6d-5bb9-8de1-b3a3bf1c4470,E4-2as_v4,DZH318Z0CM92,DZH318Z0CM92/00TP,,Virtual Machines Easv4 Series Windows,E4-2as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4-2as_v4,
3751,USD,0.0,5.462,5.462,southcentralus,US South Central,2021-11-01T00:00:00Z,f40e221b-0020-57e2-bfda-1e447d332216,E48as v5,DZH318Z093XK,DZH318Z093XK/00C0,,Virtual Machines Easv5 Series Windows,E48as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48as_v5,
3752,USD,0.0,15.503,15.503,southcentralus,US South Central,2021-01-01T00:00:00Z,f413cc14-dfea-5671-8a13-8536541ea64f,M128s_v2,DZH318Z0BX5L,DZH318Z0BX5L/03DT,,Virtual Machines MSv2 Series,M128s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M128s_v2,
3761,USD,0.0,1.946,1.946,southcentralus,US South Central,2020-11-01T00:00:00Z,f513d2c5-18b0-5a61-9289-7002910d7d66,E16-8as_v4,DZH318Z0CM92,DZH318Z0CM92/00V5,,Virtual Machines Easv4 Series Windows,E16-8as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8as_v4,
3769,USD,0.0,0.187,0.187,southcentralus,US South Central,2020-06-01T00:00:00Z,f5d65fa1-befe-5625-bb73-3cab35a0e604,E2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00XX,,Virtual Machines Edsv4 Series,E2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2ds_v4,
3774,USD,0.0,6.413,6.413,southcentralus,US South Central,2022-04-01T00:00:00Z,f6525f27-d21d-5e74-95eb-e18e8d674a45,E64bds v5,DZH318Z09LQP,DZH318Z09LQP/001R,,Virtual Machines Ebdsv5 Series,Standard_E64bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64bds_v5,
3775,USD,0.0,2.947,2.947,southcentralus,US South Central,2022-07-01T00:00:00Z,f6629903-4d81-5dae-9cb3-eac9e4805258,D32plds v5,DZH318Z092QJ,DZH318Z092QJ/0093,,Virtual Machines Dpldsv5 Series Windows,Standard_D32plds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32plds_v5,
3782,USD,0.0,1.826,1.826,southcentralus,US South Central,2019-07-01T00:00:00Z,f6c71653-4ea9-49e0-9435-54ff1649851d,PB12s,DZH318Z0BXNW,DZH318Z0BXNW/000C,,Virtual Machines PB Series,PB12s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_PB12s,
3783,USD,0.0,3.869,3.869,southcentralus,US South Central,2022-06-01T00:00:00Z,f6c7e4bf-6443-54c4-82ce-d7f7c1e45b06,DC24s_v3,DZH318Z08NQZ,DZH318Z08NQZ/006P,,DCsv3 Series Windows,standard_DC24s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC24s_v3,
3785,USD,0.0,6.336,6.336,southcentralus,US South Central,2021-12-01T00:00:00Z,f6f1df15-999d-5d69-86dd-2cd1bf12806c,Dsv3 Type4,DZH318Z0C622,DZH318Z0C622/0151,,DSv3 Series Dedicated Host,Dsv3 Type4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Dsv3_Type4,
3786,USD,0.0,4.199,4.199,southcentralus,US South Central,2019-01-01T00:00:00Z,f701db5f-e073-4268-b2c6-6d5d436e6633,E64is v3,DZH318Z0BQ4R,DZH318Z0BQ4R/00Z5,,Virtual Machines ESv3 Series,E64is v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E64is_v3,
3787,USD,0.0,4.199,4.199,southcentralus,US South Central,2019-01-01T00:00:00Z,f701db5f-e073-4268-b2c6-6d5d436e6633,E64i v3/E64is v3,DZH318Z0BQ4L,DZH318Z0BQ4L/00WM,,Virtual Machines Ev3 Series,E64i v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64i_v3,
3788,USD,0.0,4.491,4.491,southcentralus,US South Central,2020-01-13T00:00:00Z,f73f45fd-1f61-4788-bc92-75b5095ecf0b,Esv3 Type1,DZH318Z0C620,DZH318Z0C620/000B,,ESv3 Series Dedicated Host,Esv3 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Esv3_Type1,
3789,USD,0.0,4.973,4.973,southcentralus,US South Central,2023-02-01T00:00:00Z,f757c337-4bcd-52de-9d11-e5b882ec5848,D48lds v5,DZH318Z08M99,DZH318Z08M99/00CL,,Virtual Machines Dldsv5 Series Windows,D48lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48lds_v5,
3790,USD,0.0,1.843,1.843,southcentralus,US South Central,2023-02-01T00:00:00Z,f771112e-5839-546c-a180-d178da790af0,D32lds v5,DZH318Z08M9B,DZH318Z08M9B/00LJ,,Virtual Machines Dldsv5 Series,D32lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32lds_v5,
3791,USD,0.0,0.207,0.207,southcentralus,US South Central,2020-08-01T00:00:00Z,f7850ae6-c04a-5886-b107-d104c739e428,D2s v4,DZH318Z0CP07,DZH318Z0CP07/00F8,,Virtual Machines Dsv4 Series Windows,D2s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2s_v4,
3793,USD,0.0,1.085,1.085,southcentralus,US South Central,2021-11-01T00:00:00Z,f7aee617-bdcb-5767-8c52-d0efdc554573,E16-4as v5,DZH318Z093WZ,DZH318Z093WZ/008P,,Virtual Machines Easv5 Series,E16-4as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-4as_v5,
3795,USD,0.0,0.0165,0.0165,southcentralus,US South Central,2019-03-01T00:00:00Z,f7f700ed-64b5-478e-8963-5bd8bc8e20a8,B1s,DZH318Z0BQNH,DZH318Z0BQNH/0047,,Virtual Machines BS Series Windows,B1s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B1s,
3796,USD,0.0,5.472,5.472,southcentralus,US South Central,2019-08-01T00:00:00Z,f80fc07d-09ba-4bb6-8a91-042698f898f7,NV48s v3,DZH318Z0C0XF,DZH318Z0C0XF/000J,,Virtual Machines NVSv3 Series,NV48s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV48s_v3,
3806,USD,0.0,0.136,0.136,southcentralus,US South Central,2016-11-01T00:00:00Z,f8b8852d-f482-4563-80c2-fe347291644b,A2 v2,DZH318Z0BPW1,DZH318Z0BPW1/00D0,,Virtual Machines Av2 Series Windows,A2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A2_v2,
3808,USD,0.0,0.422,0.422,southcentralus,US South Central,2017-07-21T00:00:00Z,f8e70c51-b3a2-40db-bd62-25d0eb862651,D4 v3/D4s v3,DZH318Z0BPVL,DZH318Z0BPVL/0069,,Virtual Machines Dv3 Series Windows,D4 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4_v3,
3809,USD,0.0,0.422,0.422,southcentralus,US South Central,2017-07-21T00:00:00Z,f8e70c51-b3a2-40db-bd62-25d0eb862651,D4s v3,DZH318Z0BPWD,DZH318Z0BPWD/00CN,,Virtual Machines DSv3 Series Windows,D4s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D4s_v3,
3811,USD,0.0,6.509,6.509,southcentralus,US South Central,2022-06-01T00:00:00Z,f934fd12-3dde-5811-bc03-e369086e811a,DC48ds_v3,DZH318Z08NRF,DZH318Z08NRF/009P,,DCdsv3 Series Linux,standard_DC48ds_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC48ds_v3,
3819,USD,0.0,0.875,0.875,southcentralus,US South Central,2016-06-08T00:00:00Z,f999926a-6006-4930-9570-51baeda16d80,H8,DZH318Z0BQ4J,DZH318Z0BQ4J/005X,,Virtual Machines H Series,H8,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_H8,
3820,USD,0.0,8.003,8.003,southcentralus,US South Central,2019-01-01T00:00:00Z,f9a7d247-bc13-4f49-8f39-095c94253945,M64,DZH318Z0BQ4W,DZH318Z0BQ4W/0548,,Virtual Machines MS Series,M64,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M64,
3821,USD,0.0,8.003,8.003,southcentralus,US South Central,2019-01-01T00:00:00Z,f9a7d247-bc13-4f49-8f39-095c94253945,M64s,DZH318Z0BQ4W,DZH318Z0BQ4W/02DR,,Virtual Machines MS Series,M64s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M64s,
3825,USD,0.0,4.838,4.838,southcentralus,US South Central,2020-08-01T00:00:00Z,f9e85135-fb8d-5374-96ac-02763f68d633,E64-32s v4,DZH318Z0CSHL,DZH318Z0CSHL/00WS,,Virtual Machines Esv4 Series,E64-32s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-32s_v4,
3826,USD,0.0,0.413,0.413,southcentralus,US South Central,2021-11-01T00:00:00Z,f9e8cb7d-b487-5d0a-98a8-ffa8cf388169,D8as v5,DZH318Z08W0T,DZH318Z08W0T/0049,,Virtual Machines Dasv5 Series,Standard_D8as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8as_v5,
3828,USD,0.0,5.901,5.901,southcentralus,US South Central,2022-07-01T00:00:00Z,fa1e7d9d-a379-5846-833e-df455e3a1eac,D64ps v5,DZH318Z092SB,DZH318Z092SB/002W,,Virtual Machines Dpsv5 Series Windows,Standard_D64ps_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ps_v5,
3834,USD,0.0,2.419,2.419,southcentralus,US South Central,2020-08-01T00:00:00Z,faa7e049-5c90-556c-82f2-1d0747b3f63d,E32 v4,DZH318Z0D1L7,DZH318Z0D1L7/0057,,Virtual Machines Ev4 Series,E32 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32_v4,
3839,USD,0.0,0.542,0.542,southcentralus,US South Central,2022-06-01T00:00:00Z,fb116427-77f4-531f-b160-22674a4c3c98,DC4ds_v3,DZH318Z08NRF,DZH318Z08NRF/00B4,,DCdsv3 Series Linux,standard_DC4ds_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC4ds_v3,
3840,USD,0.0,0.408,0.408,southcentralus,US South Central,2023-02-01T00:00:00Z,fb124ee0-b532-5a42-8292-6b8d61209f01,D8ls v5,DZH318Z08M9L,DZH318Z08M9L/0072,,Virtual Machines Dlsv5 Series,D8ls v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8ls_v5,
3841,USD,0.0,5.03,5.03,southcentralus,US South Central,2021-11-01T00:00:00Z,fb2be51e-c7ef-52a3-a487-45565346cae8,E64-16ads v5,DZH318Z093X0,DZH318Z093X0/008Z,,Virtual Machines Eadsv5 Series,E64-16ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-16ads_v5,
3847,USD,0.0,6.498,6.498,southcentralus,US South Central,2019-01-01T00:00:00Z,fb922380-76f5-4644-8d71-68cb96f8e0ba,M64ls,DZH318Z0BQ4W,DZH318Z0BQ4W/02C4,,Virtual Machines MS Series,M64ls,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M64ls,
3852,USD,0.0,2.17,2.17,southcentralus,US South Central,2022-06-01T00:00:00Z,fbc61222-7136-52d2-9321-831b0e6c169b,DC16ds_v3,DZH318Z08NRF,DZH318Z08NRF/00B2,,DCdsv3 Series Linux,standard_DC16ds_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC16ds_v3,
3857,USD,0.0,3.484,3.484,southcentralus,US South Central,2021-06-01T00:00:00Z,fbec72ab-2b2e-5d4b-ad93-a94879f3f598,HC44-32rs,DZH318Z0BXNX,DZH318Z0BXNX/00JZ,,Virtual Machines HCS Series,HC44-32rs,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HC44-32rs,
3858,USD,0.0,2.508,2.508,southcentralus,US South Central,2021-03-01T00:00:00Z,fc050cae-6f61-5630-9bc3-9f9319b4c8d9,HB60-15rs,DZH318Z0BXNZ,DZH318Z0BXNZ/00FV,,Virtual Machines HBS Series,HB60-15rs,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HB60-15rs,
3859,USD,0.0,0.025,0.025,southcentralus,US South Central,2017-10-01T00:00:00Z,fc24ad6b-7ead-4908-bed9-fd596bb27eab,B1ms,DZH318Z0BQ35,DZH318Z0BQ35/00QF,,Virtual Machines BS Series,B1ms,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B1ms,
3864,USD,0.0,3.686,3.686,southcentralus,US South Central,2023-02-01T00:00:00Z,fc4ec3ff-a265-57b3-8ead-757ef1df02e9,D64lds v5,DZH318Z08M9B,DZH318Z08M9B/00HV,,Virtual Machines Dldsv5 Series,D64lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64lds_v5,
3865,USD,0.0,3.686,3.686,southcentralus,US South Central,2020-01-01T00:00:00Z,fc5d4992-42be-5d8c-af9c-42d7ffa1c816,D64a v4/D64as v4,DZH318Z0CM2B,DZH318Z0CM2B/00F6,,Virtual Machines Dav4 Series,D64a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64a_v4,
3866,USD,0.0,3.686,3.686,southcentralus,US South Central,2020-01-01T00:00:00Z,fc5d4992-42be-5d8c-af9c-42d7ffa1c816,D64as v4,DZH318Z0CM2C,DZH318Z0CM2C/00GL,,Virtual Machines Dasv4 Series,D64as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D64as_v4,
3867,USD,0.0,0.12,0.12,southcentralus,US South Central,2016-01-11T00:00:00Z,fc680266-4c2a-49b7-bfe4-901e496bf68a,A2,DZH318Z0BPRT,DZH318Z0BPRT/003G,,Virtual Machines A Series,A2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A2,
3869,USD,0.0,2.736,2.736,southcentralus,US South Central,2018-09-04T00:00:00Z,fc7c6705-f95a-4d19-b3c8-fe32e7bf6592,NV24s v2,DZH318Z0BXP1,DZH318Z0BXP1/000J,,Virtual Machines NVSv2 Series,NV24s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV24s_v2,
3871,USD,0.0,4.973,4.973,southcentralus,US South Central,2020-08-01T00:00:00Z,fc9f7ced-d3d2-5944-a0bb-2db6f30c94c5,D48s v4,DZH318Z0CP07,DZH318Z0CP07/00D4,,Virtual Machines Dsv4 Series Windows,D48s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48s_v4,
3872,USD,0.0,12.405,12.405,southcentralus,US South Central,2019-01-01T00:00:00Z,fca3d064-51ab-4c52-9eb3-cf62fdee5cbb,M64m,DZH318Z0BQ4W,DZH318Z0BQ4W/0508,,Virtual Machines MS Series,M64m,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M64m,
3873,USD,0.0,12.405,12.405,southcentralus,US South Central,2019-01-01T00:00:00Z,fca3d064-51ab-4c52-9eb3-cf62fdee5cbb,M64ms,DZH318Z0BQ4W,DZH318Z0BQ4W/02DB,,Virtual Machines MS Series,M64ms,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M64ms,
3874,USD,0.0,12.405,12.405,southcentralus,US South Central,2019-01-01T00:00:00Z,fca3d064-51ab-4c52-9eb3-cf62fdee5cbb,M64-32ms,DZH318Z0BQ4W,DZH318Z0BQ4W/02DG,,Virtual Machines MS Series,M64-32ms,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M64-32ms,
3875,USD,0.0,12.405,12.405,southcentralus,US South Central,2019-01-01T00:00:00Z,fca3d064-51ab-4c52-9eb3-cf62fdee5cbb,M64-16ms,DZH318Z0BQ4W,DZH318Z0BQ4W/02DN,,Virtual Machines MS Series,M64-16ms,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M64-16ms,
3876,USD,0.0,2.419,2.419,southcentralus,US South Central,2021-11-01T00:00:00Z,fcdbb3d0-0a8d-573f-8e03-b6727c66d8d1,E32 v5,DZH318Z08M9J,DZH318Z08M9J/006S,,Virtual Machines Ev5 Series,Standard_E32_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32_v5,
3877,USD,0.0,1.445,1.445,southcentralus,US South Central,2020-11-01T00:00:00Z,fce2e2c8-3f9b-5f40-b09c-b72ca8496dfa,NC16asT4 v3,DZH318Z0DF49,DZH318Z0DF49/0039,,Virtual Machines NCasT4 v3 Series,NC16asT4 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NC16as_T4_v3,
3880,USD,0.0,10.925,10.925,southcentralus,US South Central,2021-11-01T00:00:00Z,fd0584ec-7b0c-56a2-929e-e305df8667f7,E96as v5,DZH318Z093XK,DZH318Z093XK/00C5,,Virtual Machines Easv5 Series Windows,E96as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96as_v5,
3882,USD,0.0,8.815,8.815,southcentralus,US South Central,2022-06-01T00:00:00Z,fd225db4-894b-59d5-9540-c2ee40601725,NC48ads_A100_v4,DZH318Z09TGJ,DZH318Z09TGJ/0015,,NCads A100 v4 Series Linux,Standard_NC48ads_A100_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NC48ads_A100_v4,
3884,USD,0.0,1.478,1.478,southcentralus,US South Central,2022-09-01T00:00:00Z,fd47d3c3-b993-5e38-a859-319fc74d70f2,D32ps v5,DZH318Z092SD,DZH318Z092SD/00J0,,Virtual Machines Dpsv5 Series,Standard_D32ps_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ps_v5,
3886,USD,0.0,0.346,0.346,southcentralus,US South Central,2021-11-01T00:00:00Z,fd5dc294-5dc0-5a7d-8e26-339f055d6fd0,E4-2ds v5,DZH318Z096SN,DZH318Z096SN/00GX,,Virtual Machines Edsv5 Series,E4-2ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E4-2ds_v5,
3887,USD,0.0,0.346,0.346,southcentralus,US South Central,2021-11-01T00:00:00Z,fd5dc294-5dc0-5a7d-8e26-339f055d6fd0,E4ds v5,DZH318Z096SN,DZH318Z096SN/00K6,,Virtual Machines Edsv5 Series,E4ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4ds_v5,
3893,USD,0.0,3.955,3.955,southcentralus,US South Central,2021-11-01T00:00:00Z,fe1e42d4-7852-5a36-a6b0-e24b504c46aa,D64ads v5,DZH318Z08W2R,DZH318Z08W2R/0064,,Virtual Machines Dadsv5 Series,Standard_D64ads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ads_v5,
